iter	Passed	Remaining
7473	436990	147690
7474	437056	147634
7475	437109	147574
7476	437164	147514
7477	437219	147454
7478	437276	147395
7479	437330	147335
7480	437385	147276
7481	437440	147216
7482	437496	147157
7483	437547	147096
7484	437603	147037
7485	437679	146984
7486	437743	146927
7487	437798	146868
7488	437855	146809
7489	437920	146753
7490	437980	146695
7491	438039	146636
7492	438096	146577
7493	438154	146519
7494	438214	146461
7495	438271	146402
7496	438340	146347
7497	438413	146293
7498	438473	146235
7499	438524	146174
7500	438575	146113
7501	438623	146051
7502	438685	145994
7503	438752	145938
7504	438801	145877
7505	438850	145815
7506	438898	145753
7507	438949	145692
7508	439025	145640
7509	439097	145586
7510	439183	145536
7511	439240	145477
7512	439290	145416
7513	439351	145359
7514	439411	145301
7515	439462	145240
7516	439511	145178
7517	439571	145120
7518	439627	145061
7519	439706	145009
7520	439785	144957
7521	439843	144899
7522	439899	144840
7523	439952	144779
7524	440009	144720
7525	440065	144661
7526	440133	144605
7527	440181	144544
7528	440232	144483
7529	440290	144424
7530	440348	144366
7531	440406	144307
7532	440463	144248
7533	440515	144187
7534	440603	144139
7535	440696	144091
7536	440762	144035
7537	440830	143980
7538	440902	143926
7539	440959	143867
7540	441034	143814
7541	441095	143756
7542	441155	143698
7543	441219	143642
7544	441289	143587
7545	441363	143533
7546	441436	143480
7547	441499	143422
7548	441559	143364
7549	441606	143302
7550	441653	143240
7551	441726	143186
7552	441787	143129
7553	441849	143071
7554	441910	143013
7555	441980	142959
7556	442056	142906
7557	442114	142847
7558	442191	142795
7559	442272	142743
7560	442332	142686
7561	442382	142624
7562	442437	142565
7563	442494	142506
7564	442557	142449
7565	442611	142389
7566	442663	142328
7567	442718	142268
7568	442775	142209
7569	442831	142150
7570	442883	142089
7571	442938	142030
7572	442999	141972
7573	443055	141913
7574	443114	141855
7575	443174	141797
7576	443232	141738
7577	443286	141678
7578	443338	141618
7579	443393	141558
7580	443459	141502
7581	443512	141441
7582	443566	141382
7583	443623	141323
7584	443688	141266
7585	443743	141207
7586	443802	141148
7587	443863	141090
7588	443921	141032
7589	443977	140973
7590	444035	140914
7591	444096	140856
7592	444156	140798
7593	444215	140740
7594	444284	140685
7595	444362	140632
7596	444418	140573
7597	444486	140518
7598	444581	140471
7599	444674	140423
7600	444724	140362
7601	444790	140306
7602	444864	140252
7603	444933	140197
7604	444993	140139
7605	445042	140077
7606	445107	140021
7607	445169	139963
7608	445220	139902
7609	445270	139841
7610	445331	139784
7611	445392	139726
7612	445444	139665
7613	445499	139606
7614	445552	139545
7615	445609	139487
7616	445662	139426
7617	445714	139366
7618	445771	139307
7619	445843	139252
7620	445898	139193
7621	445955	139134
7622	446012	139075
7623	446067	139015
7624	446126	138957
7625	446177	138896
7626	446235	138837
7627	446292	138778
7628	446349	138720
7629	446400	138659
7630	446453	138598
7631	446514	138541
7632	446567	138481
7633	446638	138426
7634	446700	138368
7635	446760	138310
7636	446818	138252
7637	446874	138192
7638	446937	138135
7639	447003	138079
7640	447060	138020
7641	447111	137959
7642	447177	137903
7643	447246	137848
7644	447318	137793
7645	447382	137737
7646	447445	137680
7647	447495	137618
7648	447544	137557
7649	447616	137503
7650	447682	137446
7651	447732	137385
7652	447787	137326
7653	447855	137270
7654	447936	137219
7655	448005	137163
7656	448054	137102
7657	448107	137042
7658	448176	136986
7659	448226	136925
7660	448275	136864
7661	448330	136804
7662	448391	136746
7663	448491	136701
7664	448580	136651
7665	448634	136591
7666	448692	136533
7667	448744	136472
7668	448805	136414
7669	448868	136357
7670	448927	136299
7671	448994	136243
7672	449050	136184
7673	449104	136124
7674	449159	136064
7675	449210	136003
7676	449265	135944
7677	449329	135887
7678	449380	135826
7679	449436	135767
7680	449491	135707
7681	449576	135657
7682	449652	135603
7683	449732	135551
7684	449800	135496
7685	449865	135439
7686	449926	135381
7687	450014	135331
7688	450076	135274
7689	450144	135218
7690	450203	135160
7691	450275	135106
7692	450346	135051
7693	450422	134997
7694	450483	134940
7695	450548	134883
7696	450604	134824
7697	450654	134763
7698	450711	134704
7699	450781	134649
7700	450859	134596
7701	450924	134539
7702	450999	134486
7703	451072	134431
7704	451124	134371
7705	451188	134314
7706	451257	134258
7707	451306	134197
7708	451358	134137
7709	451417	134078
7710	451477	134020
7711	451538	133962
7712	451592	133902
7713	451643	133841
7714	451700	133783
7715	451756	133723
7716	451812	133664
7717	451863	133603
7718	451915	133543
7719	451990	133489
7720	452042	133428
7721	452099	133369
7722	452153	133310
7723	452209	133250
7724	452261	133190
7725	452315	133130
7726	452371	133071
7727	452434	133013
7728	452499	132957
7729	452613	132915
7730	452696	132863
7731	452749	132803
7732	452811	132745
7733	452876	132689
7734	452942	132632
7735	452999	132573
7736	453056	132514
7737	453127	132459
7738	453186	132401
7739	453252	132345
7740	453320	132289
7741	453395	132235
7742	453449	132175
7743	453499	132114
7744	453548	132053
7745	453611	131995
7746	453674	131938
7747	453727	131878
7748	453778	131817
7749	453828	131756
7750	453881	131696
7751	453938	131637
7752	453990	131576
7753	454042	131516
7754	454093	131455
7755	454157	131398
7756	454226	131343
7757	454311	131292
7758	454378	131236
7759	454435	131177
7760	454525	131127
7761	454589	131070
7762	454639	131009
7763	454687	130948
7764	454740	130888
7765	454803	130830
7766	454855	130770
7767	454911	130710
7768	454970	130652
7769	455028	130593
7770	455080	130533
7771	455132	130472
7772	455188	130413
7773	455253	130356
7774	455313	130298
7775	455368	130239
7776	455423	130179
7777	455483	130121
7778	455543	130063
7779	455606	130006
7780	455663	129947
7781	455722	129888
7782	455777	129828
7783	455835	129770
7784	455890	129710
7785	455951	129652
7786	456018	129596
7787	456076	129537
7788	456155	129485
7789	456223	129429
7790	456294	129374
7791	456414	129333
7792	456481	129276
7793	456534	129216
7794	456604	129161
7795	456660	129102
7796	456715	129042
7797	456765	128981
7798	456812	128919
7799	456863	128859
7800	456920	128799
7801	456975	128740
7802	457024	128678
7803	457087	128621
7804	457170	128570
7805	457239	128514
7806	457300	128456
7807	457348	128395
7808	457402	128335
7809	457472	128279
7810	457522	128218
7811	457572	128157
7812	457625	128097
7813	457688	128040
7814	457743	127980
7815	457797	127920
7816	457854	127861
7817	457912	127803
7818	457969	127744
7819	458022	127684
7820	458079	127625
7821	458143	127568
7822	458197	127508
7823	458251	127448
7824	458304	127388
7825	458361	127329
7826	458415	127269
7827	458468	127209
7828	458530	127151
7829	458591	127093
7830	458648	127034
7831	458707	126976
7832	458766	126917
7833	458829	126860
7834	458882	126800
7835	458944	126742
7836	459006	126684
7837	459074	126629
7838	459130	126569
7839	459196	126513
7840	459270	126459
7841	459335	126402
7842	459391	126343
7843	459442	126282
7844	459502	126224
7845	459571	126168
7846	459625	126108
7847	459673	126047
7848	459723	125986
7849	459777	125926
7850	459824	125864
7851	459872	125803
7852	459941	125747
7853	460021	125694
7854	460091	125639
7855	460152	125581
7856	460225	125526
7857	460327	125480
7858	460391	125422
7859	460440	125361
7860	460498	125302
7861	460556	125244
7862	460614	125185
7863	460670	125126
7864	460726	125066
7865	460784	125008
7866	460838	124948
7867	460912	124894
7868	460966	124834
7869	461023	124775
7870	461085	124717
7871	461137	124656
7872	461193	124597
7873	461245	124537
7874	461300	124477
7875	461357	124418
7876	461409	124358
7877	461466	124299
7878	461525	124241
7879	461589	124184
7880	461644	124124
7881	461699	124065
7882	461760	124007
7883	461826	123950
7884	461886	123892
7885	461941	123832
7886	462003	123774
7887	462061	123716
7888	462125	123659
7889	462194	123603
7890	462268	123549
7891	462326	123490
7892	462375	123428
7893	462425	123368
7894	462480	123308
7895	462550	123253
7896	462599	123192
7897	462648	123130
7898	462718	123075
7899	462785	123019
7900	462854	122963
7901	462918	122906
7902	462977	122847
7903	463043	122790
7904	463102	122732
7905	463151	122671
7906	463198	122609
7907	463258	122551
7908	463316	122492
7909	463368	122432
7910	463430	122374
7911	463488	122315
7912	463542	122256
7913	463595	122196
7914	463650	122136
7915	463714	122079
7916	463766	122019
7917	463825	121960
7918	463891	121904
7919	463946	121844
7920	464001	121785
7921	464062	121726
7922	464118	121667
7923	464189	121612
7924	464244	121552
7925	464299	121493
7926	464367	121437
7927	464435	121381
7928	464495	121323
7929	464558	121265
7930	464658	121217
7931	464735	121164
7932	464811	121109
7933	464876	121053
7934	464937	120994
7935	464996	120936
7936	465051	120876
7937	465123	120821
7938	465193	120766
7939	465261	120710
7940	465316	120650
7941	465377	120592
7942	465430	120532
7943	465495	120475
7944	465549	120415
7945	465601	120355
7946	465657	120296
7947	465723	120239
7948	465788	120182
7949	465868	120129
7950	465929	120071
7951	465993	120014
7952	466088	119965
7953	466152	119908
7954	466204	119847
7955	466258	119787
7956	466321	119730
7957	466389	119674
7958	466442	119614
7959	466495	119554
7960	466556	119496
7961	466619	119438
7962	466691	119383
7963	466753	119325
7964	466819	119268
7965	466880	119211
7966	466939	119152
7967	466993	119092
7968	467050	119033
7969	467110	118975
7970	467164	118915
7971	467228	118858
7972	467287	118799
7973	467337	118739
7974	467387	118678
7975	467437	118617
7976	467506	118561
7977	467582	118507
7978	467640	118448
7979	467695	118389
7980	467764	118332
7981	467821	118274
7982	467880	118215
7983	467939	118157
7984	467996	118097
7985	468057	118039
7986	468123	117983
7987	468199	117929
7988	468272	117874
7989	468326	117814
7990	468375	117753
7991	468422	117691
7992	468502	117638
7993	468559	117579
7994	468611	117519
7995	468662	117458
7996	468713	117398
7997	468766	117338
7998	468835	117282
7999	468921	117230
8000	468988	117173
8001	469047	117115
8002	469095	117054
8003	469150	116994
8004	469222	116939
8005	469270	116878
8006	469321	116817
8007	469375	116757
8008	469437	116699
8009	469491	116640
8010	469542	116579
8011	469605	116522
8012	469669	116464
8013	469726	116405
8014	469779	116345
8015	469835	116286
8016	469897	116228
8017	469949	116168
8018	470005	116109
8019	470058	116049
8020	470115	115990
8021	470172	115931
8022	470228	115872
8023	470284	115812
8024	470342	115754
8025	470395	115694
8026	470454	115635
8027	470515	115577
8028	470584	115521
8029	470642	115462
8030	470697	115403
8031	470762	115346
8032	470817	115286
8033	470878	115228
8034	470934	115169
8035	470996	115111
8036	471063	115055
8037	471133	114999
8038	471200	114942
8039	471264	114885
8040	471313	114824
8041	471361	114763
8042	471422	114705
8043	471483	114647
8044	471537	114587
8045	471590	114527
8046	471641	114466
8047	471697	114407
8048	471774	114353
8049	471856	114300
8050	471925	114244
8051	472015	114193
8052	472137	114150
8053	472213	114095
8054	472260	114034
8055	472314	113974
8056	472372	113915
8057	472433	113857
8058	472485	113797
8059	472538	113737
8060	472596	113678
8061	472661	113621
8062	472717	113562
8063	472768	113502
8064	472826	113443
8065	472893	113386
8066	472949	113327
8067	473011	113269
8068	473066	113209
8069	473123	113150
8070	473176	113091
8071	473230	113031
8072	473285	112971
8073	473343	112913
8074	473395	112852
8075	473454	112794
8076	473512	112735
8077	473580	112679
8078	473637	112620
8079	473698	112562
8080	473759	112504
8081	473815	112444
8082	473874	112386
8083	473927	112326
8084	473986	112267
8085	474048	112209
8086	474115	112153
8087	474182	112096
8088	474249	112039
8089	474302	111979
8090	474351	111919
8091	474405	111859
8092	474477	111803
8093	474538	111745
8094	474589	111685
8095	474650	111627
8096	474726	111572
8097	474797	111517
8098	474861	111459
8099	474908	111398
8100	474961	111338
8101	475030	111282
8102	475085	111222
8103	475132	111161
8104	475187	111101
8105	475248	111043
8106	475305	110984
8107	475356	110924
8108	475413	110865
8109	475483	110809
8110	475537	110749
8111	475595	110690
8112	475656	110632
8113	475716	110574
8114	475767	110514
8115	475827	110455
8116	475880	110395
8117	475939	110337
8118	475996	110278
8119	476051	110218
8120	476109	110160
8121	476167	110101
8122	476221	110041
8123	476272	109981
8124	476325	109921
8125	476403	109867
8126	476477	109812
8127	476582	109764
8128	476685	109715
8129	476763	109661
8130	476831	109604
8131	476891	109546
8132	476952	109488
8133	477008	109429
8134	477073	109372
8135	477145	109316
8136	477212	109259
8137	477271	109201
8138	477324	109141
8139	477377	109081
8140	477439	109023
8141	477505	108966
8142	477558	108906
8143	477623	108849
8144	477691	108792
8145	477761	108736
8146	477837	108682
8147	477886	108621
8148	477935	108560
8149	478006	108504
8150	478060	108444
8151	478108	108383
8152	478159	108323
8153	478217	108264
8154	478279	108206
8155	478335	108147
8156	478392	108088
8157	478445	108028
8158	478514	107972
8159	478565	107911
8160	478624	107853
8161	478684	107794
8162	478742	107736
8163	478817	107681
8164	478869	107621
8165	478929	107562
8166	478981	107502
8167	479036	107442
8168	479089	107383
8169	479140	107322
8170	479200	107264
8171	479253	107204
8172	479304	107144
8173	479357	107084
8174	479415	107025
8175	479489	106970
8176	479553	106912
8177	479616	106855
8178	479685	106798
8179	479747	106740
8180	479806	106682
8181	479865	106623
8182	479946	106570
8183	480012	106513
8184	480089	106458
8185	480171	106404
8186	480243	106349
8187	480296	106289
8188	480346	106228
8189	480395	106168
8190	480474	106113
8191	480526	106053
8192	480577	105993
8193	480659	105939
8194	480732	105884
8195	480807	105829
8196	480861	105769
8197	480914	105709
8198	480982	105653
8199	481043	105594
8200	481093	105534
8201	481141	105473
8202	481197	105414
8203	481253	105354
8204	481310	105295
8205	481364	105236
8206	481419	105176
8207	481473	105116
8208	481525	105056
8209	481582	104997
8210	481648	104940
8211	481700	104880
8212	481755	104821
8213	481815	104762
8214	481872	104703
8215	481923	104643
8216	481982	104584
8217	482038	104525
8218	482106	104469
8219	482168	104411
8220	482225	104352
8221	482289	104294
8222	482347	104235
8223	482418	104179
8224	482480	104121
8225	482539	104063
8226	482605	104006
8227	482662	103947
8228	482723	103889
8229	482795	103833
8230	482862	103776
8231	482920	103717
8232	482979	103659
8233	483051	103603
8234	483122	103547
8235	483188	103490
8236	483244	103430
8237	483295	103370
8238	483343	103309
8239	483410	103252
8240	483466	103193
8241	483520	103133
8242	483574	103074
8243	483623	103013
8244	483675	102953
8245	483727	102893
8246	483807	102839
8247	483909	102789
8248	483998	102737
8249	484074	102682
8250	484136	102624
8251	484196	102566
8252	484286	102514
8253	484346	102455
8254	484393	102394
8255	484438	102332
8256	484498	102274
8257	484561	102216
8258	484614	102156
8259	484667	102096
8260	484720	102037
8261	484779	101978
8262	484842	101920
8263	484897	101861
8264	484952	101801
8265	485005	101742
8266	485073	101685
8267	485135	101627
8268	485192	101568
8269	485257	101510
8270	485311	101451
8271	485369	101392
8272	485428	101333
8273	485482	101274
8274	485545	101216
8275	485601	101157
8276	485660	101098
8277	485718	101039
8278	485780	100981
8279	485837	100922
8280	485891	100863
8281	485953	100805
8282	486032	100750
8283	486104	100694
8284	486169	100637
8285	486230	100579
8286	486278	100518
8287	486325	100457
8288	486395	100400
8289	486458	100343
8290	486510	100283
8291	486560	100222
8292	486625	100165
8293	486697	100109
8294	486775	100054
8295	486836	99996
8296	486890	99936
8297	486948	99877
8298	487011	99819
8299	487063	99760
8300	487114	99699
8301	487189	99644
8302	487250	99586
8303	487308	99527
8304	487372	99469
8305	487425	99409
8306	487483	99351
8307	487535	99290
8308	487588	99231
8309	487649	99172
8310	487705	99113
8311	487774	99057
8312	487837	98999
8313	487902	98941
8314	487953	98881
8315	488010	98822
8316	488065	98763
8317	488133	98706
8318	488190	98647
8319	488242	98587
8320	488309	98530
8321	488369	98471
8322	488431	98414
8323	488488	98355
8324	488548	98296
8325	488614	98239
8326	488671	98180
8327	488731	98121
8328	488796	98064
8329	488851	98005
8330	488911	97946
8331	488967	97887
8332	489049	97833
8333	489120	97777
8334	489182	97719
8335	489235	97659
8336	489282	97598
8337	489335	97538
8338	489408	97482
8339	489462	97422
8340	489527	97365
8341	489595	97308
8342	489661	97251
8343	489734	97195
8344	489799	97138
8345	489850	97078
8346	489923	97022
8347	489992	96965
8348	490057	96907
8349	490109	96848
8350	490164	96788
8351	490216	96728
8352	490283	96671
8353	490341	96612
8354	490392	96552
8355	490447	96493
8356	490505	96434
8357	490567	96376
8358	490621	96316
8359	490674	96256
8360	490733	96198
8361	490792	96139
8362	490849	96080
8363	490900	96020
8364	490959	95961
8365	491019	95903
8366	491074	95843
8367	491128	95784
8368	491180	95724
8369	491251	95667
8370	491302	95607
8371	491360	95548
8372	491421	95490
8373	491479	95431
8374	491536	95372
8375	491593	95313
8376	491647	95254
8377	491707	95195
8378	491764	95136
8379	491824	95078
8380	491885	95020
8381	491953	94963
8382	492033	94908
8383	492114	94854
8384	492189	94798
8385	492243	94738
8386	492294	94678
8387	492356	94620
8388	492419	94562
8389	492467	94502
8390	492518	94441
8391	492565	94381
8392	492617	94321
8393	492667	94260
8394	492718	94200
8395	492766	94139
8396	492825	94081
8397	492874	94020
8398	492939	93963
8399	493015	93907
8400	493084	93851
8401	493138	93791
8402	493186	93730
8403	493256	93674
8404	493331	93618
8405	493383	93558
8406	493433	93498
8407	493493	93439
8408	493556	93381
8409	493608	93322
8410	493670	93263
8411	493732	93205
8412	493790	93146
8413	493847	93087
8414	493909	93029
8415	493974	92972
8416	494038	92914
8417	494097	92856
8418	494155	92797
8419	494226	92740
8420	494283	92681
8421	494345	92623
8422	494401	92564
8423	494475	92508
8424	494543	92451
8425	494604	92393
8426	494665	92335
8427	494730	92277
8428	494789	92219
8429	494844	92159
8430	494903	92100
8431	494980	92045
8432	495055	91989
8433	495119	91932
8434	495174	91872
8435	495224	91812
8436	495273	91752
8437	495322	91691
8438	495371	91631
8439	495441	91574
8440	495569	91528
8441	495678	91479
8442	495792	91430
8443	495851	91372
8444	495901	91311
8445	495980	91256
8446	496042	91198
8447	496100	91139
8448	496166	91082
8449	496224	91023
8450	496277	90963
8451	496333	90904
8452	496387	90844
8453	496457	90788
8454	496511	90728
8455	496562	90668
8456	496620	90609
8457	496676	90550
8458	496734	90491
8459	496787	90431
8460	496844	90372
8461	496911	90315
8462	496963	90255
8463	497016	90195
8464	497073	90136
8465	497127	90077
8466	497182	90017
8467	497233	89957
8468	497286	89897
8469	497374	89844
8470	497433	89785
8471	497489	89726
8472	497550	89668
8473	497608	89609
8474	497665	89550
8475	497724	89491
8476	497782	89432
8477	497839	89373
8478	497898	89315
8479	497958	89256
8480	498032	89200
8481	498099	89143
8482	498158	89084
8483	498209	89024
8484	498257	88964
8485	498317	88905
8486	498383	88848
8487	498439	88788
8488	498498	88730
8489	498551	88670
8490	498600	88610
8491	498649	88549
8492	498725	88494
8493	498797	88437
8494	498867	88380
8495	498925	88321
8496	498978	88262
8497	499037	88203
8498	499101	88145
8499	499151	88085
8500	499202	88025
8501	499267	87967
8502	499322	87908
8503	499374	87848
8504	499432	87789
8505	499494	87731
8506	499551	87672
8507	499603	87612
8508	499656	87552
8509	499722	87495
8510	499774	87435
8511	499829	87376
8512	499881	87316
8513	499937	87257
8514	499991	87197
8515	500047	87138
8516	500111	87080
8517	500168	87021
8518	500219	86961
8519	500275	86902
8520	500336	86844
8521	500405	86786
8522	500462	86727
8523	500519	86668
8524	500581	86610
8525	500635	86551
8526	500699	86493
8527	500755	86434
8528	500815	86375
8529	500872	86316
8530	500938	86259
8531	501005	86202
8532	501082	86146
8533	501134	86086
8534	501183	86026
8535	501232	85965
8536	501296	85907
8537	501368	85851
8538	501420	85791
8539	501481	85733
8540	501569	85679
8541	501669	85627
8542	501748	85572
8543	501800	85512
8544	501852	85452
8545	501918	85395
8546	501974	85336
8547	502022	85275
8548	502080	85216
8549	502140	85158
8550	502195	85098
8551	502252	85039
8552	502317	84982
8553	502371	84922
8554	502424	84863
8555	502478	84803
8556	502535	84744
8557	502585	84684
8558	502641	84625
8559	502697	84566
8560	502759	84507
8561	502815	84448
8562	502866	84388
8563	502924	84329
8564	502980	84270
8565	503033	84210
8566	503086	84151
8567	503143	84092
8568	503210	84034
8569	503262	83975
8570	503325	83916
8571	503387	83858
8572	503446	83800
8573	503503	83741
8574	503563	83682
8575	503625	83624
8576	503683	83565
8577	503737	83506
8578	503794	83447
8579	503852	83388
8580	503918	83330
8581	503978	83272
8582	504037	83213
8583	504116	83158
8584	504167	83098
8585	504220	83038
8586	504286	82980
8587	504344	82921
8588	504395	82861
8589	504446	82802
8590	504510	82744
8591	504579	82687
8592	504653	82630
8593	504708	82571
8594	504758	82511
8595	504808	82451
8596	504857	82390
8597	504927	82334
8598	504982	82274
8599	505033	82214
8600	505099	82157
8601	505159	82098
8602	505217	82039
8603	505271	81980
8604	505329	81921
8605	505381	81861
8606	505437	81802
8607	505494	81743
8608	505552	81684
8609	505606	81625
8610	505663	81566
8611	505716	81506
8612	505773	81447
8613	505826	81387
8614	505881	81328
8615	505934	81268
8616	506001	81211
8617	506055	81152
8618	506106	81092
8619	506162	81032
8620	506219	80973
8621	506276	80914
8622	506340	80857
8623	506401	80798
8624	506461	80740
8625	506517	80681
8626	506579	80622
8627	506635	80563
8628	506696	80505
8629	506788	80451
8630	506885	80399
8631	506974	80345
8632	507041	80287
8633	507106	80230
8634	507160	80170
8635	507212	80110
8636	507259	80050
8637	507328	79993
8638	507386	79934
8639	507436	79874
8640	507487	79814
8641	507536	79754
8642	507587	79694
8643	507639	79634
8644	507694	79575
8645	507745	79515
8646	507799	79455
8647	507874	79399
8648	507945	79342
8649	508011	79284
8650	508075	79227
8651	508140	79169
8652	508243	79117
8653	508297	79058
8654	508348	78998
8655	508398	78938
8656	508459	78879
8657	508530	78822
8658	508596	78765
8659	508667	78708
8660	508744	78652
8661	508806	78594
8662	508873	78536
8663	508941	78479
8664	509001	78420
8665	509058	78361
8666	509111	78302
8667	509170	78243
8668	509223	78183
8669	509284	78125
8670	509340	78066
8671	509438	78013
8672	509518	77958
8673	509582	77900
8674	509653	77843
8675	509712	77784
8676	509769	77725
8677	509834	77667
8678	509904	77610
8679	509971	77553
8680	510049	77497
8681	510116	77439
8682	510172	77380
8683	510222	77320
8684	510314	77266
8685	510372	77208
8686	510428	77148
8687	510485	77089
8688	510546	77031
8689	510607	76973
8690	510667	76914
8691	510738	76857
8692	510829	76803
8693	510902	76746
8694	510982	76691
8695	511030	76631
8696	511081	76571
8697	511146	76513
8698	511203	76454
8699	511254	76394
8700	511307	76334
8701	511371	76276
8702	511429	76217
8703	511482	76158
8704	511543	76099
8705	511602	76041
8706	511663	75982
8707	511715	75922
8708	511768	75863
8709	511827	75804
8710	511882	75745
8711	511943	75686
8712	512018	75630
8713	512083	75572
8714	512136	75512
8715	512189	75453
8716	512254	75395
8717	512319	75337
8718	512376	75278
8719	512432	75219
8720	512491	75160
8721	512552	75102
8722	512604	75042
8723	512661	74983
8724	512719	74924
8725	512785	74866
8726	512850	74809
8727	512920	74751
8728	512994	74695
8729	513056	74637
8730	513119	74578
8731	513172	74519
8732	513241	74461
8733	513315	74405
8734	513366	74345
8735	513414	74285
8736	513471	74226
8737	513541	74169
8738	513620	74113
8739	513689	74055
8740	513744	73996
8741	513798	73937
8742	513847	73876
8743	513897	73816
8744	513970	73760
8745	514022	73700
8746	514072	73640
8747	514142	73583
8748	514208	73525
8749	514267	73466
8750	514323	73407
8751	514389	73349
8752	514444	73290
8753	514499	73231
8754	514552	73171
8755	514611	73112
8756	514672	73054
8757	514723	72994
8758	514778	72935
8759	514830	72875
8760	514891	72817
8761	514947	72757
8762	515003	72698
8763	515064	72640
8764	515118	72580
8765	515174	72521
8766	515231	72462
8767	515289	72403
8768	515354	72345
8769	515410	72286
8770	515468	72227
8771	515532	72169
8772	515600	72112
8773	515656	72053
8774	515712	71993
8775	515773	71935
8776	515830	71876
8777	515906	71820
8778	515979	71763
8779	516048	71706
8780	516100	71646
8781	516149	71586
8782	516206	71527
8783	516272	71469
8784	516328	71410
8785	516378	71350
8786	516431	71290
8787	516481	71230
8788	516532	71170
8789	516584	71111
8790	516634	71051
8791	516695	70992
8792	516754	70934
8793	516817	70875
8794	516887	70818
8795	516961	70761
8796	517016	70702
8797	517075	70643
8798	517142	70586
8799	517199	70527
8800	517249	70467
8801	517304	70408
8802	517362	70349
8803	517422	70290
8804	517478	70231
8805	517530	70171
8806	517587	70112
8807	517646	70053
8808	517708	69995
8809	517762	69936
8810	517813	69876
8811	517872	69817
8812	517936	69759
8813	518029	69705
8814	518116	69650
8815	518172	69591
8816	518231	69532
8817	518289	69473
8818	518344	69414
8819	518410	69356
8820	518467	69297
8821	518523	69238
8822	518581	69179
8823	518648	69121
8824	518706	69062
8825	518761	69003
8826	518833	68946
8827	518905	68889
8828	518975	68832
8829	519035	68773
8830	519096	68715
8831	519143	68654
8832	519199	68595
8833	519265	68537
8834	519314	68477
8835	519365	68418
8836	519417	68358
8837	519464	68297
8838	519514	68238
8839	519568	68178
8840	519620	68118
8841	519668	68058
8842	519725	67999
8843	519787	67941
8844	519862	67884
8845	519930	67827
8846	519987	67768
8847	520072	67712
8848	520158	67657
8849	520209	67597
8850	520260	67538
8851	520316	67478
8852	520382	67421
8853	520442	67362
8854	520494	67302
8855	520554	67244
8856	520614	67185
8857	520670	67126
8858	520720	67066
8859	520774	67007
8860	520835	66948
8861	520888	66889
8862	520945	66830
8863	520997	66770
8864	521067	66713
8865	521120	66653
8866	521172	66593
8867	521242	66536
8868	521297	66477
8869	521354	66418
8870	521409	66359
8871	521470	66300
8872	521536	66242
8873	521596	66184
8874	521656	66125
8875	521718	66067
8876	521778	66008
8877	521841	65950
8878	521907	65892
8879	521995	65837
8880	522051	65778
8881	522103	65718
8882	522150	65658
8883	522215	65600
8884	522278	65541
8885	522325	65481
8886	522387	65423
8887	522458	65366
8888	522531	65309
8889	522595	65250
8890	522646	65191
8891	522704	65132
8892	522771	65074
8893	522821	65014
8894	522868	64954
8895	522925	64895
8896	522996	64838
8897	523048	64778
8898	523101	64718
8899	523157	64659
8900	523216	64601
8901	523268	64541
8902	523321	64482
8903	523377	64422
8904	523435	64364
8905	523496	64305
8906	523563	64247
8907	523630	64189
8908	523682	64130
8909	523736	64071
8910	523790	64011
8911	523844	63952
8912	523902	63893
8913	523958	63834
8914	524009	63774
8915	524067	63715
8916	524133	63657
8917	524193	63599
8918	524251	63540
8919	524323	63483
8920	524390	63425
8921	524451	63366
8922	524513	63308
8923	524577	63250
8924	524635	63191
8925	524690	63132
8926	524745	63072
8927	524813	63015
8928	524885	62958
8929	524953	62900
8930	525010	62841
8931	525068	62782
8932	525118	62722
8933	525182	62664
8934	525241	62605
8935	525290	62545
8936	525344	62486
8937	525392	62426
8938	525440	62366
8939	525492	62306
8940	525545	62247
8941	525597	62187
8942	525647	62127
8943	525703	62068
8944	525766	62010
8945	525846	61954
8946	525923	61897
8947	525978	61838
8948	526070	61783
8949	526140	61725
8950	526189	61666
8951	526250	61607
8952	526308	61548
8953	526364	61489
8954	526420	61430
8955	526478	61371
8956	526538	61312
8957	526599	61254
8958	526654	61195
8959	526708	61135
8960	526762	61076
8961	526815	61017
8962	526867	60957
8963	526927	60898
8964	526977	60839
8965	527033	60779
8966	527086	60720
8967	527147	60661
8968	527214	60604
8969	527269	60544
8970	527335	60486
8971	527396	60428
8972	527457	60369
8973	527510	60310
8974	527574	60252
8975	527636	60193
8976	527690	60134
8977	527749	60075
8978	527817	60017
8979	527895	59961
8980	527962	59903
8981	528017	59844
8982	528070	59784
8983	528117	59724
8984	528177	59666
8985	528239	59607
8986	528291	59548
8987	528362	59490
8988	528430	59432
8989	528500	59375
8990	528579	59318
8991	528625	59258
8992	528682	59199
8993	528750	59141
8994	528798	59081
8995	528848	59022
8996	528895	58962
8997	528952	58903
8998	529013	58844
8999	529070	58785
9000	529132	58727
9001	529226	58672
9002	529313	58616
9003	529365	58557
9004	529420	58497
9005	529478	58439
9006	529534	58379
9007	529597	58321
9008	529650	58262
9009	529705	58202
9010	529761	58143
9011	529812	58084
9012	529869	58025
9013	529928	57966
9014	529984	57907
9015	530039	57848
9016	530091	57788
9017	530151	57729
9018	530213	57671
9019	530266	57612
9020	530320	57552
9021	530378	57493
9022	530454	57436
9023	530508	57377
9024	530572	57319
9025	530636	57261
9026	530692	57202
