iter	RMSE
4778	28940.16215
4779	28937.80486
4780	28937.14456
4781	28935.30929
4782	28934.58158
4783	28933.77904
4784	28933.00038
4785	28931.86284
4786	28931.06878
4787	28929.98189
4788	28926.48915
4789	28924.0685
4790	28916.73076
4791	28915.7312
4792	28912.66214
4793	28911.84823
4794	28910.38778
4795	28908.75652
4796	28908.05075
4797	28907.50478
4798	28905.72742
4799	28902.35834
4800	28899.13972
4801	28898.48965
4802	28894.89875
4803	28893.3403
4804	28892.0038
4805	28891.11833
4806	28890.34696
4807	28888.4034
4808	28887.90362
4809	28887.13022
4810	28883.59321
4811	28880.74206
4812	28876.01407
4813	28871.79849
4814	28870.69885
4815	28868.71665
4816	28867.81199
4817	28863.84492
4818	28861.20492
4819	28859.93886
4820	28857.64518
4821	28857.22014
4822	28856.25496
4823	28854.63496
4824	28853.08932
4825	28851.8426
4826	28850.9271
4827	28846.56992
4828	28837.832
4829	28836.38741
4830	28835.07047
4831	28831.42714
4832	28830.46474
4833	28828.58441
4834	28827.98361
4835	28823.47084
4836	28821.82765
4837	28819.30018
4838	28817.28305
4839	28812.79366
4840	28811.57198
4841	28810.46239
4842	28809.30489
4843	28807.22549
4844	28805.28679
4845	28804.18317
4846	28802.18132
4847	28801.54834
4848	28800.20539
4849	28798.96101
4850	28791.43534
4851	28786.74016
4852	28785.68678
4853	28784.45365
4854	28783.35641
4855	28782.44971
4856	28780.91917
4857	28777.34966
4858	28773.85154
4859	28772.60516
4860	28771.13256
4861	28769.35442
4862	28765.52916
4863	28764.47965
4864	28763.67034
4865	28761.68065
4866	28759.91972
4867	28756.16433
4868	28754.99448
4869	28753.65541
4870	28752.70692
4871	28751.0363
4872	28750.23589
4873	28748.89357
4874	28746.87345
4875	28746.24472
4876	28744.9115
4877	28743.17636
4878	28741.83869
4879	28740.99403
4880	28740.16202
4881	28737.67666
4882	28736.70534
4883	28735.1195
4884	28733.98574
4885	28732.79772
4886	28732.09226
4887	28731.17196
4888	28729.52243
4889	28728.63556
4890	28728.07028
4891	28726.94126
4892	28725.89619
4893	28724.47473
4894	28723.54163
4895	28721.88039
4896	28720.8172
4897	28718.38999
4898	28715.22417
4899	28713.99241
4900	28712.26535
4901	28711.2645
4902	28710.55207
4903	28707.22957
4904	28705.28611
4905	28702.44417
4906	28701.15157
4907	28700.53851
4908	28698.01174
4909	28695.9695
4910	28694.65033
4911	28694.11969
4912	28693.31341
4913	28692.1466
4914	28690.50722
4915	28688.85489
4916	28688.33636
4917	28684.73115
4918	28684.03463
4919	28683.34905
4920	28681.45007
4921	28680.49801
4922	28678.93993
4923	28675.66991
4924	28674.56413
4925	28671.59761
4926	28670.65834
4927	28669.15
4928	28663.14855
4929	28657.6947
4930	28656.88625
4931	28656.39662
4932	28654.46936
4933	28653.87125
4934	28650.84055
4935	28648.8541
4936	28647.60931
4937	28646.48444
4938	28642.36
4939	28641.2405
4940	28639.91025
4941	28639.18083
4942	28637.17862
4943	28632.35552
4944	28631.68152
4945	28631.15559
4946	28630.14359
4947	28629.24553
4948	28628.65563
4949	28627.75262
4950	28626.93471
4951	28622.06834
4952	28620.91383
4953	28619.37402
4954	28618.03372
4955	28616.28125
4956	28612.5957
4957	28611.50068
4958	28610.60625
4959	28608.72095
4960	28605.7496
4961	28604.58972
4962	28602.51744
4963	28601.54871
4964	28599.80898
4965	28597.07271
4966	28594.96735
4967	28588.98641
4968	28588.28119
4969	28586.05447
4970	28585.2346
4971	28583.65922
4972	28582.19826
4973	28579.68079
4974	28577.58328
4975	28576.84315
4976	28575.93729
4977	28575.10101
4978	28573.76813
4979	28572.33574
4980	28570.05318
4981	28567.42886
4982	28566.36536
4983	28563.55752
4984	28562.18388
4985	28560.72152
4986	28560.23509
4987	28557.15864
4988	28556.45902
4989	28554.12092
4990	28553.01734
4991	28547.50206
4992	28546.65291
4993	28546.22485
4994	28544.47079
4995	28543.40087
4996	28542.81502
4997	28541.16096
4998	28539.68927
4999	28537.04624
5000	28536.25436
5001	28535.43147
5002	28534.59939
5003	28533.46626
5004	28531.71458
5005	28528.19012
5006	28526.28848
5007	28523.35989
5008	28522.34037
5009	28521.72809
5010	28519.73479
5011	28517.81571
5012	28515.38579
5013	28514.50115
5014	28512.63997
5015	28509.66319
5016	28508.68344
5017	28507.80979
5018	28505.19917
5019	28498.63393
5020	28497.42413
5021	28496.32466
5022	28494.74479
5023	28493.07729
5024	28491.47249
5025	28487.51788
5026	28485.75591
5027	28482.22341
5028	28478.98583
5029	28476.34965
5030	28474.64378
5031	28473.26528
5032	28472.1066
5033	28470.18992
5034	28469.64037
5035	28469.05893
5036	28468.28256
5037	28467.13579
5038	28466.15089
5039	28463.558
5040	28462.05622
5041	28460.11442
5042	28459.14741
5043	28457.47565
5044	28456.17203
5045	28454.41106
5046	28453.71424
5047	28452.59901
5048	28450.98797
5049	28449.90476
5050	28448.28606
5051	28444.63617
5052	28443.874
5053	28442.95561
5054	28441.94421
5055	28440.53294
5056	28437.75763
5057	28436.02784
5058	28433.56172
5059	28431.03812
5060	28429.5756
5061	28428.80658
5062	28427.51306
5063	28425.2884
5064	28424.78895
5065	28423.92733
5066	28423.17226
5067	28422.63438
5068	28421.99287
5069	28420.9428
5070	28419.18933
5071	28418.68531
5072	28417.08569
5073	28411.03476
5074	28409.87041
5075	28405.17258
5076	28404.07708
5077	28403.21419
5078	28402.21035
5079	28400.47738
5080	28398.5393
5081	28393.17046
5082	28390.94051
5083	28389.93857
5084	28389.13091
5085	28388.65834
5086	28387.70591
5087	28387.18393
5088	28385.63692
5089	28384.6101
5090	28383.10767
5091	28381.73331
5092	28380.09385
5093	28379.08845
5094	28378.59295
5095	28373.12678
5096	28370.19648
5097	28369.50804
5098	28368.18752
5099	28366.08048
5100	28364.21574
5101	28362.99456
5102	28361.72439
5103	28360.97821
5104	28359.18193
5105	28357.14435
5106	28354.09356
5107	28353.06929
5108	28351.05705
5109	28349.76706
5110	28344.76996
5111	28343.42991
5112	28340.97933
5113	28338.36436
5114	28336.99271
5115	28332.5005
5116	28319.14725
5117	28312.67423
5118	28312.0924
5119	28310.21543
5120	28309.00006
5121	28307.38226
5122	28306.57476
5123	28305.79895
5124	28301.96544
5125	28301.24036
5126	28299.53437
5127	28298.73945
5128	28297.19231
5129	28295.62465
5130	28293.86377
5131	28292.79357
5132	28291.97872
5133	28291.10067
5134	28287.02532
5135	28284.81289
5136	28282.72739
5137	28281.05395
5138	28280.17067
5139	28279.08747
5140	28277.94845
5141	28276.52179
5142	28273.24428
5143	28271.91348
5144	28270.21512
5145	28269.04668
5146	28266.83914
5147	28264.7987
5148	28263.7234
5149	28262.61143
5150	28261.67335
5151	28260.52316
5152	28258.08938
5153	28256.19671
5154	28255.13525
5155	28253.11072
5156	28252.36713
5157	28250.96338
5158	28249.36211
5159	28247.02297
5160	28245.30385
5161	28244.80782
5162	28243.95607
5163	28242.64936
5164	28240.94144
5165	28237.71847
5166	28235.82384
5167	28234.98932
5168	28232.60715
5169	28232.09678
5170	28230.91356
5171	28227.71624
5172	28226.99872
5173	28226.31685
5174	28222.99727
5175	28217.21999
5176	28216.32181
5177	28214.16198
5178	28213.44613
5179	28206.26582
5180	28204.73469
5181	28203.33713
5182	28201.41465
5183	28200.78397
5184	28196.07089
5185	28194.76353
5186	28193.35039
5187	28189.19393
5188	28187.5412
5189	28185.66239
5190	28185.19635
5191	28183.36903
5192	28181.45095
5193	28180.55875
5194	28179.63387
5195	28177.56326
5196	28176.94813
5197	28176.17706
5198	28175.12561
5199	28173.62145
5200	28172.29383
5201	28162.59202
5202	28159.45311
5203	28158.01834
5204	28155.62728
5205	28153.89226
5206	28153.24348
5207	28152.5362
5208	28150.51667
5209	28149.74482
5210	28149.06347
5211	28147.08754
5212	28145.22831
5213	28144.20514
5214	28143.57522
5215	28142.03082
5216	28140.53458
5217	28139.01051
5218	28137.41689
5219	28136.30163
5220	28134.18397
5221	28132.68323
5222	28131.43902
5223	28130.83929
5224	28129.75963
5225	28128.49886
5226	28127.67002
5227	28126.57066
5228	28125.41712
5229	28124.21617
5230	28122.76709
5231	28121.01988
5232	28119.47758
5233	28117.12701
5234	28115.12981
5235	28113.87999
5236	28113.11613
5237	28111.02507
5238	28110.52082
5239	28108.38924
5240	28107.31212
5241	28103.44915
5242	28102.91066
5243	28099.39622
5244	28096.39641
5245	28095.69764
5246	28095.17372
5247	28093.89624
5248	28090.41469
5249	28088.96059
5250	28087.19788
5251	28085.59026
5252	28081.80076
5253	28079.8337
5254	28078.10761
5255	28077.73011
5256	28077.03524
5257	28075.75202
5258	28073.37751
5259	28072.82412
5260	28071.88015
5261	28069.21785
5262	28068.1918
5263	28067.51611
5264	28067.06424
5265	28065.87974
5266	28065.0793
5267	28064.06959
5268	28063.21826
5269	28060.2143
5270	28058.97858
5271	28058.15965
5272	28054.83465
5273	28053.66698
5274	28051.95616
5275	28047.83904
5276	28047.37732
5277	28045.1084
5278	28044.51789
5279	28043.37723
5280	28041.68591
5281	28040.72611
5282	28039.82278
5283	28038.37158
5284	28036.88145
5285	28035.77102
5286	28031.83634
5287	28030.16794
5288	28028.68864
5289	28026.89973
5290	28025.30271
5291	28024.35075
5292	28019.74074
5293	28018.8411
5294	28017.62026
5295	28015.97327
5296	28015.44507
5297	28014.55658
5298	28012.8136
5299	28012.17413
5300	28011.64798
5301	28010.10273
5302	28009.19916
5303	28008.53359
5304	28007.00435
5305	28006.44687
5306	28004.38895
5307	28001.89662
5308	28001.28634
5309	27997.09718
5310	27995.1076
5311	27993.76756
5312	27990.51756
5313	27989.12745
5314	27980.17241
5315	27979.54674
5316	27976.79033
5317	27975.6384
5318	27973.91906
5319	27971.24933
5320	27969.23289
5321	27966.84625
5322	27965.61123
5323	27965.02707
5324	27963.94452
5325	27962.64338
5326	27962.13527
5327	27961.42291
5328	27960.54185
5329	27957.82631
5330	27957.1104
5331	27956.09332
5332	27955.33106
5333	27954.25032
5334	27953.68938
5335	27951.94669
5336	27951.37629
5337	27950.86698
5338	27950.32473
5339	27949.11861
5340	27948.13743
5341	27944.66938
5342	27944.30592
5343	27941.92162
5344	27940.41284
5345	27939.73423
5346	27938.78597
5347	27933.66254
5348	27932.98175
5349	27931.18754
5350	27927.97564
5351	27927.30162
5352	27925.95667
5353	27925.51337
5354	27924.87372
5355	27919.48874
5356	27918.69214
5357	27917.1256
5358	27915.02706
5359	27913.43358
5360	27911.86243
5361	27910.1632
5362	27907.91073
5363	27905.20854
5364	27903.47694
5365	27901.49285
5366	27900.80957
5367	27900.17223
5368	27899.17872
5369	27897.2202
5370	27896.53997
5371	27895.94091
5372	27894.76128
5373	27894.15813
5374	27893.40391
5375	27889.41423
5376	27887.21157
5377	27886.11749
5378	27885.39162
5379	27881.31521
5380	27880.28306
5381	27878.75811
5382	27877.06957
5383	27876.36682
5384	27875.14413
5385	27874.25542
5386	27873.18507
5387	27872.33086
5388	27869.21219
5389	27867.10988
5390	27866.48706
5391	27866.03987
5392	27864.53824
5393	27862.8406
5394	27861.38428
5395	27860.29397
5396	27859.3876
5397	27858.96209
5398	27856.11842
5399	27855.75012
5400	27855.10432
5401	27853.92076
5402	27853.23172
5403	27851.97747
5404	27851.34221
5405	27850.58685
5406	27846.42247
5407	27843.83614
5408	27843.1022
5409	27842.51225
5410	27836.88439
5411	27835.81831
5412	27835.00595
5413	27832.47879
5414	27830.98079
5415	27830.32539
5416	27828.75388
5417	27828.11394
5418	27826.33571
5419	27824.52142
5420	27823.11078
5421	27821.6452
5422	27820.88124
5423	27819.33048
5424	27817.63803
5425	27815.55694
5426	27813.32306
5427	27811.65759
5428	27810.90119
5429	27808.67834
5430	27807.25669
5431	27806.25426
5432	27804.41592
5433	27801.47589
5434	27799.31116
5435	27798.43187
5436	27796.74113
5437	27795.35502
5438	27794.0174
5439	27793.0939
5440	27790.11138
5441	27789.58752
5442	27788.94765
5443	27788.23116
5444	27787.54171
5445	27786.40336
5446	27781.65164
5447	27780.97694
5448	27779.87664
5449	27778.77264
5450	27777.46197
5451	27775.55757
5452	27774.4277
5453	27773.88459
5454	27773.25819
5455	27772.45497
5456	27771.11117
5457	27769.08701
5458	27768.49248
5459	27767.86624
5460	27767.3138
5461	27765.52101
5462	27763.03446
5463	27762.30248
5464	27760.8202
5465	27757.36944
5466	27756.07571
5467	27755.46447
5468	27754.52183
5469	27753.8071
5470	27752.80119
5471	27748.41008
5472	27746.9441
5473	27745.97587
5474	27745.21289
5475	27744.2053
5476	27742.47505
5477	27741.44281
5478	27738.94011
5479	27737.84283
5480	27735.05788
5481	27733.87535
5482	27732.34034
5483	27730.22702
5484	27728.39824
5485	27727.75903
5486	27725.25772
5487	27724.64364
5488	27722.94093
5489	27722.20381
5490	27721.29152
5491	27720.77034
5492	27719.43992
5493	27718.49788
5494	27717.51373
5495	27716.94348
5496	27715.65901
5497	27714.88298
5498	27713.28262
5499	27712.22037
5500	27709.81454
5501	27707.51659
5502	27705.75566
5503	27705.2233
5504	27703.78519
5505	27703.35439
5506	27702.37519
5507	27701.70244
5508	27700.0667
5509	27696.92744
5510	27695.05667
5511	27694.50067
5512	27691.94286
5513	27691.42036
5514	27690.65617
5515	27690.246
5516	27686.36276
5517	27685.13183
5518	27684.2112
5519	27682.81478
5520	27681.60503
5521	27681.11217
5522	27679.63626
5523	27678.45509
5524	27676.82089
5525	27675.16119
5526	27674.65294
5527	27671.67441
5528	27670.8361
5529	27669.84029
5530	27668.26139
5531	27667.11726
5532	27664.50615
5533	27659.87134
5534	27658.39963
5535	27656.99602
5536	27655.42686
5537	27654.27798
5538	27653.54149
5539	27652.26256
5540	27651.45333
5541	27648.76327
5542	27647.8419
5543	27647.27196
5544	27645.30262
5545	27644.6171
5546	27643.12956
5547	27642.62171
5548	27640.38553
5549	27636.68324
5550	27633.65686
5551	27633.13403
5552	27632.11405
5553	27629.63031
5554	27627.55249
5555	27625.58055
5556	27624.73851
5557	27623.63631
5558	27622.73788
5559	27622.02644
5560	27620.61455
5561	27616.83607
5562	27615.89448
5563	27614.55492
5564	27613.62613
5565	27612.35929
5566	27610.93665
5567	27609.04099
5568	27606.40777
5569	27605.4112
5570	27603.76834
5571	27602.89586
5572	27601.86887
5573	27601.04865
5574	27599.00255
5575	27598.31412
5576	27593.65651
5577	27592.73681
5578	27592.00704
5579	27590.73551
5580	27590.06983
5581	27589.73293
5582	27588.86605
5583	27588.45562
5584	27587.44838
5585	27583.69483
5586	27582.62628
5587	27580.92871
5588	27579.46169
5589	27578.49963
5590	27575.33959
5591	27574.444
5592	27573.89955
5593	27573.22326
5594	27572.6258
5595	27571.29675
5596	27570.22552
5597	27569.32154
5598	27568.22845
5599	27566.59584
5600	27565.04821
5601	27563.97924
5602	27563.33787
5603	27562.33703
5604	27559.81221
5605	27559.11649
5606	27557.99275
5607	27557.23146
5608	27556.46251
5609	27555.32709
5610	27551.95282
5611	27550.54963
5612	27549.09683
5613	27548.55959
5614	27547.09727
5615	27545.60121
5616	27542.72892
5617	27542.14255
5618	27541.38362
5619	27540.60787
5620	27540.18906
5621	27538.4588
5622	27536.4191
5623	27535.08281
5624	27533.1957
5625	27532.38211
5626	27529.28948
5627	27528.787
5628	27528.4349
5629	27526.15889
5630	27524.71431
5631	27523.49918
5632	27518.38456
5633	27517.26121
5634	27516.48462
5635	27515.72282
5636	27514.73104
5637	27514.16379
5638	27511.04453
5639	27510.45239
5640	27509.28008
5641	27508.16232
5642	27506.45791
5643	27505.3053
5644	27504.08515
5645	27502.97229
5646	27500.89255
5647	27500.01807
5648	27499.30653
5649	27495.26494
5650	27494.11447
5651	27493.51816
5652	27492.13814
5653	27491.54267
5654	27490.06544
5655	27489.15644
5656	27488.45036
5657	27487.94694
5658	27487.286
5659	27484.27659
5660	27483.50923
5661	27483.09486
5662	27480.21792
5663	27479.10722
5664	27478.70532
5665	27476.33815
5666	27473.68995
5667	27472.15475
5668	27471.49727
5669	27469.73832
5670	27469.11676
5671	27468.53175
5672	27462.96522
5673	27461.13919
5674	27460.58002
5675	27460.07847
5676	27458.77703
5677	27457.01995
5678	27452.65935
5679	27450.46645
5680	27449.74604
5681	27448.81349
5682	27446.37331
5683	27445.05687
5684	27443.72664
5685	27441.89675
5686	27440.53884
5687	27438.02902
5688	27437.56713
5689	27437.06744
5690	27434.51269
5691	27432.19107
5692	27431.25186
5693	27429.15503
5694	27426.88694
5695	27426.09024
5696	27425.42211
5697	27424.6239
5698	27423.25398
5699	27421.66587
5700	27421.24796
5701	27420.7773
5702	27419.86087
5703	27418.32093
5704	27416.99512
5705	27416.40614
5706	27414.12793
5707	27413.52518
5708	27412.04394
5709	27411.14376
5710	27410.07919
5711	27408.873
5712	27404.04842
5713	27402.84979
5714	27401.93769
5715	27400.84627
5716	27399.66364
5717	27398.79319
5718	27396.55592
5719	27393.5611
5720	27392.58665
5721	27391.03455
5722	27389.4647
5723	27387.24561
5724	27386.72127
5725	27385.50676
5726	27383.64734
5727	27383.21128
5728	27382.32327
5729	27380.38618
5730	27379.5004
5731	27376.26594
5732	27374.68344
5733	27374.16876
5734	27372.03289
5735	27371.00567
5736	27369.25766
5737	27367.56247
5738	27366.57988
5739	27366.08757
5740	27363.76158
5741	27361.59861
5742	27360.23857
5743	27359.78067
5744	27358.77303
5745	27357.04045
5746	27355.28931
5747	27351.8052
5748	27349.02457
5749	27348.20217
5750	27344.68261
5751	27343.79801
5752	27342.8187
5753	27340.54416
5754	27338.92767
5755	27334.08868
5756	27332.54852
5757	27331.42218
5758	27329.40575
5759	27327.27014
5760	27326.09394
5761	27325.03752
5762	27322.11377
5763	27320.46717
5764	27319.51795
5765	27319.04548
5766	27318.49181
5767	27315.52765
5768	27314.5468
5769	27312.81112
5770	27311.52059
5771	27310.59043
5772	27309.60439
5773	27306.88817
5774	27306.21028
5775	27303.42876
5776	27301.33191
5777	27300.57219
5778	27297.97049
5779	27297.35632
5780	27295.60659
5781	27294.63184
5782	27293.57482
5783	27292.87087
5784	27291.82038
5785	27291.25972
5786	27288.90562
5787	27287.35532
5788	27284.55727
5789	27284.03196
5790	27282.84771
5791	27282.2703
5792	27280.36363
5793	27279.28942
5794	27278.63893
5795	27277.91715
5796	27276.10761
5797	27275.61252
5798	27274.14658
5799	27272.42371
5800	27265.89761
5801	27264.95506
5802	27263.97226
5803	27261.77858
5804	27258.34174
5805	27256.99201
5806	27255.08949
5807	27254.33287
5808	27253.31126
5809	27252.13166
5810	27251.18054
5811	27246.45028
5812	27245.07334
5813	27243.59797
5814	27240.60614
5815	27239.2004
5816	27238.41835
5817	27237.83591
5818	27235.03318
5819	27234.22197
5820	27233.12112
5821	27232.35596
5822	27231.38781
5823	27227.22912
5824	27226.52262
5825	27224.17427
5826	27223.15175
5827	27221.00323
5828	27219.46896
5829	27218.28741
5830	27216.21898
5831	27215.08429
5832	27214.0101
5833	27212.31145
5834	27211.57516
5835	27207.46181
5836	27206.85893
5837	27205.32317
5838	27203.50017
5839	27202.3402
5840	27200.83179
5841	27200.18474
5842	27198.34574
5843	27196.99433
5844	27194.91958
5845	27193.63118
5846	27193.04134
5847	27192.08812
5848	27190.74957
5849	27189.19453
5850	27188.32786
5851	27187.89128
5852	27185.21153
5853	27184.35848
5854	27182.48437
5855	27177.86917
5856	27177.38051
5857	27175.94689
5858	27174.37534
5859	27173.8009
5860	27173.30166
5861	27172.04602
5862	27171.23789
5863	27170.67556
5864	27170.03794
5865	27167.93695
5866	27165.74099
5867	27162.32788
5868	27161.06199
5869	27159.62596
5870	27158.69145
5871	27158.0369
5872	27157.4492
5873	27156.76244
5874	27154.5143
5875	27151.76965
5876	27150.41516
5877	27149.5889
5878	27149.05491
5879	27148.24238
5880	27147.69487
5881	27147.17012
5882	27146.37267
5883	27145.51424
5884	27144.61611
5885	27143.92786
5886	27141.99818
5887	27140.8172
5888	27139.19395
5889	27138.44478
5890	27135.12581
5891	27134.29937
5892	27133.12827
5893	27131.79589
5894	27130.94265
5895	27130.55368
5896	27129.20461
5897	27128.31331
5898	27126.63024
5899	27126.04057
5900	27125.3424
5901	27121.10157
5902	27119.61637
5903	27118.54503
5904	27117.1474
5905	27116.38758
5906	27115.89272
5907	27109.85827
5908	27109.35979
5909	27107.84808
5910	27107.16513
5911	27106.81765
5912	27106.32969
5913	27105.60355
5914	27104.32453
5915	27103.33442
5916	27101.17474
5917	27100.5286
5918	27098.71523
5919	27097.31152
5920	27094.18283
5921	27093.08284
5922	27092.60522
5923	27091.59141
5924	27091.13868
5925	27090.17191
5926	27089.30142
5927	27088.4519
5928	27087.11397
5929	27086.20245
5930	27084.63334
5931	27083.48303
5932	27082.78761
5933	27081.92822
5934	27080.80886
5935	27077.97363
5936	27075.93337
5937	27073.57293
5938	27070.88994
5939	27067.46851
5940	27065.501
5941	27064.53545
5942	27062.81608
5943	27062.22168
5944	27060.16666
5945	27059.60214
5946	27058.57363
5947	27056.18599
5948	27055.5333
5949	27047.30176
5950	27046.60613
5951	27045.44953
5952	27044.81841
5953	27043.36235
5954	27042.64225
5955	27041.41869
5956	27040.79463
5957	27040.34505
5958	27039.67467
5959	27037.68832
5960	27035.72407
5961	27034.45847
5962	27033.96786
5963	27033.66943
5964	27032.87321
5965	27031.38303
5966	27029.77262
5967	27029.1373
5968	27023.6061
5969	27021.99558
5970	27015.41898
5971	27014.41025
5972	27013.12145
5973	27012.5451
5974	27012.16669
5975	27011.37593
5976	27005.97821
5977	27002.49648
5978	27001.32958
5979	27000.0709
5980	26999.57635
5981	26993.28
5982	26992.38936
5983	26991.57897
5984	26990.06449
5985	26988.85313
5986	26985.42943
5987	26984.96178
5988	26983.786
5989	26983.32622
5990	26982.80411
5991	26981.1005
5992	26980.4408
5993	26979.98901
5994	26979.48671
5995	26978.7871
5996	26978.33494
5997	26977.66501
5998	26977.16941
5999	26976.10268
6000	26973.54927
6001	26972.82941
6002	26971.22865
6003	26970.08571
6004	26968.72128
6005	26967.98545
6006	26967.53651
6007	26967.01673
6008	26966.36726
6009	26964.97044
6010	26964.31873
6011	26963.51698
6012	26961.68471
6013	26960.41841
6014	26959.59056
6015	26958.84526
6016	26957.19115
6017	26956.19578
6018	26955.57832
6019	26954.66307
6020	26953.10111
6021	26952.73727
6022	26951.51136
6023	26949.38987
6024	26948.49877
6025	26948.0376
6026	26946.93626
6027	26945.6214
6028	26944.53274
6029	26944.00548
6030	26942.09126
6031	26940.8368
6032	26939.12818
6033	26938.6532
6034	26938.13636
6035	26930.91555
6036	26930.41109
6037	26928.47654
6038	26925.9512
6039	26924.15635
6040	26923.16523
6041	26921.63548
6042	26920.73653
6043	26919.641
6044	26918.81153
6045	26916.68782
6046	26916.1414
6047	26915.2047
6048	26914.66836
6049	26914.08793
6050	26912.37027
6051	26910.63669
6052	26909.90889
6053	26909.42299
6054	26905.76452
6055	26904.37329
6056	26903.97416
6057	26902.60156
6058	26902.16638
6059	26901.77933
6060	26901.16969
6061	26900.43216
6062	26898.96948
6063	26897.66289
6064	26897.14191
6065	26896.71258
6066	26895.26814
6067	26893.56918
6068	26891.95404
6069	26890.25937
6070	26889.50795
6071	26888.57599
6072	26884.10323
6073	26883.66599
6074	26878.95936
6075	26878.50177
6076	26876.35056
6077	26871.95144
6078	26870.43963
6079	26868.80153
6080	26868.37146
6081	26867.04401
6082	26864.65546
6083	26863.81296
6084	26862.95543
6085	26862.49905
6086	26862.14427
6087	26860.52479
6088	26860.09353
6089	26858.65625
6090	26857.79434
6091	26856.09827
6092	26854.27748
6093	26853.7586
6094	26852.79836
6095	26852.294
6096	26851.66492
6097	26851.18471
6098	26850.29627
6099	26849.26977
6100	26848.705
6101	26848.17828
6102	26847.47422
6103	26843.23721
6104	26841.95079
6105	26839.4626
6106	26838.66864
6107	26838.07354
6108	26836.59705
6109	26836.20519
6110	26835.20653
6111	26833.40051
6112	26832.8901
6113	26829.45994
6114	26828.75876
6115	26827.27915
6116	26825.66029
6117	26825.21915
6118	26823.13654
6119	26822.51902
6120	26821.2589
6121	26819.85943
6122	26819.15627
6123	26818.70708
6124	26816.9887
6125	26816.25741
6126	26815.41532
6127	26812.39126
6128	26811.43039
6129	26809.78677
6130	26808.09819
6131	26802.56432
6132	26801.56829
6133	26800.92654
6134	26798.5469
6135	26797.13432
6136	26796.2128
6137	26793.98037
6138	26792.88236
6139	26792.5199
6140	26791.7203
6141	26791.10651
6142	26790.505
6143	26789.26348
6144	26788.41634
6145	26786.60153
6146	26785.09931
6147	26783.60572
6148	26782.60687
6149	26779.83798
6150	26779.05755
6151	26778.41579
6152	26776.9982
6153	26776.55232
6154	26775.43995
6155	26774.58118
6156	26773.33978
6157	26771.99649
6158	26771.72865
6159	26770.01203
6160	26768.37146
6161	26767.70364
6162	26766.71217
6163	26765.8952
6164	26765.44913
6165	26763.36791
6166	26762.62984
6167	26762.07573
6168	26761.42156
6169	26760.15512
6170	26759.58751
6171	26758.8879
6172	26756.9539
6173	26756.10906
6174	26754.85309
6175	26754.43562
6176	26753.9052
6177	26752.51133
6178	26751.78468
6179	26749.64141
6180	26748.55529
6181	26746.0979
6182	26744.23442
6183	26742.14317
6184	26739.01468
6185	26738.71206
6186	26738.19838
6187	26736.68791
6188	26736.04135
6189	26734.84088
6190	26733.48595
6191	26732.58386
6192	26731.14522
6193	26730.21895
6194	26729.74643
6195	26729.25299
6196	26727.13383
6197	26726.62475
6198	26715.76665
6199	26714.8194
6200	26713.15514
6201	26712.79209
6202	26710.67871
6203	26707.12018
6204	26706.45188
6205	26705.21732
6206	26704.77663
6207	26703.82224
6208	26702.37155
6209	26701.08731
6210	26698.99377
6211	26696.69564
6212	26695.81963
6213	26692.39912
6214	26688.22473
6215	26687.75407
6216	26687.35934
6217	26680.72081
6218	26679.77872
6219	26678.87789
6220	26677.43524
6221	26674.84355
6222	26673.80554
6223	26673.21948
6224	26670.59629
6225	26669.00417
6226	26666.92061
6227	26665.632
6228	26664.22398
6229	26663.34466
6230	26661.95901
6231	26660.5922
6232	26659.72223
6233	26658.74924
6234	26658.07194
6235	26657.44639
6236	26656.43238
6237	26655.94377
6238	26651.85781
6239	26650.33389
6240	26649.94133
6241	26648.35406
6242	26647.48963
6243	26646.3917
6244	26644.24758
6245	26643.5556
6246	26642.761
6247	26641.3041
6248	26640.1397
6249	26636.23377
6250	26635.68973
6251	26635.18571
6252	26634.39833
6253	26633.54106
6254	26631.77418
6255	26630.48365
6256	26626.50023
6257	26625.54514
6258	26624.25349
6259	26621.38092
6260	26620.83547
6261	26619.27931
6262	26617.30016
6263	26616.34436
6264	26615.44465
6265	26614.57259
6266	26611.49338
6267	26610.85399
6268	26608.23258
6269	26607.77424
6270	26607.2102
6271	26606.51601
6272	26605.30315
6273	26601.91369
6274	26599.28396
6275	26598.41052
6276	26597.71355
6277	26595.44659
6278	26594.56594
6279	26593.67015
6280	26592.92329
6281	26592.40779
6282	26592.00536
6283	26589.69963
6284	26588.16204
6285	26587.32498
6286	26586.43283
6287	26584.57261
6288	26583.99983
6289	26583.61219
6290	26581.4195
6291	26580.61059
6292	26574.46965
6293	26573.15044
6294	26572.6974
6295	26571.88507
6296	26570.72493
6297	26569.94709
6298	26569.59506
6299	26568.34462
6300	26567.63328
6301	26567.15209
6302	26566.77086
6303	26564.89141
6304	26564.20918
6305	26563.04626
6306	26562.44629
6307	26561.56095
6308	26561.15527
6309	26560.72205
6310	26560.27172
6311	26557.71497
6312	26557.17392
6313	26555.56219
6314	26554.82005
6315	26554.48959
6316	26554.03562
6317	26553.48583
6318	26551.98586
6319	26551.16427
6320	26549.92809
6321	26548.55943
6322	26546.43285
6323	26545.05107
6324	26544.5767
6325	26543.91223
6326	26542.94896
6327	26535.71596
6328	26531.62778
6329	26530.16788
6330	26529.74073
6331	26529.11001
6332	26527.86377
6333	26526.24592
